Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-12 00:00:00+00:00,206.53587341308594,206.6591033935547,206.44046020507812,206.44046020507812,25376,0.0,0.0
2023-10-12 00:15:00+00:00,206.4468231201172,206.629638671875,206.35487365722656,206.35836791992188,527712,0.0,0.0
2023-10-12 00:30:00+00:00,206.3658905029297,206.3658905029297,205.90191650390625,205.90191650390625,184000,0.0,0.0
2023-10-12 00:45:00+00:00,205.90118408203125,205.90118408203125,205.75802612304688,205.87730407714844,0,0.0,0.0
2023-10-12 01:00:00+00:00,205.87570190429688,205.87570190429688,205.4032745361328,205.4032745361328,792608,0.0,0.0
2023-10-12 01:15:00+00:00,205.35093688964844,205.35093688964844,205.1595458984375,205.23191833496094,439456,0.0,0.0
2023-10-12 01:30:00+00:00,205.24021911621094,205.2888946533203,205.1243896484375,205.14637756347656,1150784,0.0,0.0
2023-10-12 01:45:00+00:00,205.1670684814453,205.28753662109375,205.1670684814453,205.25506591796875,1379072,0.0,0.0
2023-10-12 02:00:00+00:00,205.251708984375,205.251708984375,205.10858154296875,205.12246704101562,84768,0.0,0.0
2023-10-12 02:15:00+00:00,205.15721130371094,205.40098571777344,205.15721130371094,205.38465881347656,604608,0.0,0.0
2023-10-12 02:30:00+00:00,205.40904235839844,205.8097381591797,205.40904235839844,205.80093383789062,0,0.0,0.0
2023-10-12 02:45:00+00:00,205.80686950683594,206.23861694335938,205.80686950683594,206.192626953125,0,0.0,0.0
2023-10-12 03:00:00+00:00,206.1658477783203,206.17543029785156,205.85377502441406,205.85377502441406,349568,0.0,0.0
2023-10-12 03:15:00+00:00,205.8542938232422,205.8542938232422,205.678955078125,205.678955078125,0,0.0,0.0
2023-10-12 03:30:00+00:00,205.67236328125,205.68763732910156,205.62057495117188,205.66427612304688,0,0.0,0.0
2023-10-12 03:45:00+00:00,205.6548614501953,205.75096130371094,205.63438415527344,205.75096130371094,206784,0.0,0.0
2023-10-12 04:00:00+00:00,205.75584411621094,205.76272583007812,205.68626403808594,205.69581604003906,0,0.0,0.0
2023-10-12 04:15:00+00:00,205.68788146972656,205.90414428710938,205.68788146972656,205.90414428710938,761344,0.0,0.0
2023-10-12 04:30:00+00:00,205.90855407714844,205.90855407714844,205.81588745117188,205.82260131835938,171264,0.0,0.0
2023-10-12 04:45:00+00:00,205.820068359375,205.82821655273438,205.7848663330078,205.7848663330078,217824,0.0,0.0
2023-10-12 05:00:00+00:00,205.77328491210938,205.77328491210938,205.49082946777344,205.49082946777344,0,0.0,0.0
2023-10-12 05:15:00+00:00,205.51171875,205.56060791015625,205.49786376953125,205.5400390625,303360,0.0,0.0
2023-10-12 05:30:00+00:00,205.55372619628906,205.76670837402344,205.55372619628906,205.75575256347656,359904,0.0,0.0
2023-10-12 05:45:00+00:00,205.7354736328125,205.93026733398438,205.7354736328125,205.92984008789062,0,0.0,0.0
2023-10-12 06:00:00+00:00,205.9341278076172,205.9583740234375,205.8480682373047,205.85684204101562,288096,0.0,0.0
2023-10-12 06:15:00+00:00,205.84226989746094,206.0164031982422,205.84226989746094,206.0164031982422,96864,0.0,0.0
2023-10-12 06:30:00+00:00,206.02394104003906,206.1301727294922,206.02394104003906,206.0611572265625,534976,0.0,0.0
2023-10-12 06:45:00+00:00,206.08273315429688,206.08273315429688,205.78518676757812,205.78518676757812,323136,0.0,0.0
2023-10-12 07:00:00+00:00,205.78286743164062,205.78286743164062,205.67703247070312,205.68197631835938,569312,0.0,0.0
2023-10-12 07:15:00+00:00,205.69493103027344,205.74400329589844,205.45278930664062,205.45278930664062,392800,0.0,0.0
2023-10-12 07:30:00+00:00,205.4461669921875,205.48739624023438,205.3960418701172,205.48509216308594,79968,0.0,0.0
2023-10-12 07:45:00+00:00,205.49461364746094,205.56106567382812,205.31430053710938,205.31573486328125,557248,0.0,0.0
2023-10-12 08:00:00+00:00,205.2857666015625,205.3583526611328,205.23092651367188,205.2576904296875,0,0.0,0.0
2023-10-12 08:15:00+00:00,205.25564575195312,205.27642822265625,205.18434143066406,205.19088745117188,160896,0.0,0.0
2023-10-12 08:30:00+00:00,205.1796112060547,205.2930450439453,205.16973876953125,205.28944396972656,221056,0.0,0.0
2023-10-12 08:45:00+00:00,205.2996826171875,205.38687133789062,205.13818359375,205.13818359375,201280,0.0,0.0
2023-10-12 09:00:00+00:00,205.1424560546875,205.31454467773438,205.04244995117188,205.20608520507812,253952,0.0,0.0
2023-10-12 09:15:00+00:00,205.208984375,205.208984375,204.90773010253906,204.90773010253906,683936,0.0,0.0
2023-10-12 09:30:00+00:00,204.90773010253906,204.90773010253906,204.1103515625,204.16363525390625,3731424,0.0,0.0
2023-10-12 09:45:00+00:00,204.18255615234375,204.2876434326172,203.70472717285156,203.72091674804688,3673568,0.0,0.0
2023-10-12 10:00:00+00:00,203.70779418945312,204.22560119628906,203.658447265625,204.21961975097656,3114016,0.0,0.0
2023-10-12 10:15:00+00:00,204.21478271484375,204.2620086669922,204.0586700439453,204.12857055664062,511168,0.0,0.0
2023-10-12 10:30:00+00:00,204.14425659179688,204.35845947265625,204.13380432128906,204.35845947265625,1007936,0.0,0.0
2023-10-12 10:45:00+00:00,204.42117309570312,204.4928741455078,204.2041015625,204.2041015625,1233312,0.0,0.0
2023-10-12 11:00:00+00:00,204.21299743652344,204.4036407470703,204.1852264404297,204.3495330810547,1382880,0.0,0.0
2023-10-12 11:15:00+00:00,204.35049438476562,204.4511260986328,204.2828369140625,204.32781982421875,466368,0.0,0.0
2023-10-12 11:30:00+00:00,204.35450744628906,205.0366973876953,204.35450744628906,204.9537811279297,3247456,0.0,0.0
2023-10-12 11:45:00+00:00,204.96412658691406,206.16012573242188,204.96412658691406,206.0541229248047,9030272,0.0,0.0
2023-10-12 12:00:00+00:00,206.00439453125,206.00439453125,205.53277587890625,205.561279296875,512128,0.0,0.0
2023-10-12 12:15:00+00:00,205.5546112060547,205.59732055664062,205.40245056152344,205.41868591308594,1133792,0.0,0.0
